"","country","year","onset","instab","warl","gdpenl","lpopl1","lmtnest","ncontig","Oil","nwstate","polity2l","ethfrac","relfrac"
"393","MEXICO",1986,0,0,0,5.62099981307983,11.2221183776855,3.47196650505066,0,0,0,-3,0.305108189582825,0.201799988746643
"394","MEXICO",1987,0,0,0,5.28299999237061,11.2408275604248,3.47196650505066,0,1,0,-3,0.305108189582825,0.201799988746643
"395","MEXICO",1988,0,0,0,5.26200008392334,11.2588329315186,3.47196650505066,0,0,0,-3,0.305108189582825,0.201799988746643
"396","MEXICO",1989,0,1,0,5.34899997711182,11.2763547897339,3.47196650505066,0,1,0,0,0.305108189582825,0.201799988746643
"397","MEXICO",1990,0,1,0,5.56599998474121,11.2936744689941,3.47196650505066,0,1,0,0,0.305108189582825,0.201799988746643
"398","MEXICO",1991,0,1,0,5.8270001411438,11.3111028671265,3.47196650505066,0,0,0,0,0.305108189582825,0.201799988746643
"399","MEXICO",1992,0,0,0,6.01800012588501,11.3302755355835,3.47196650505066,0,0,0,0,0.305108189582825,0.201799988746643
"400","MEXICO",1993,0,0,0,6.25299978256226,11.3500185012817,3.47196650505066,0,0,0,0,0.305108189582825,0.201799988746643
"401","MEXICO",1994,0,0,0,6.26000022888184,11.3843650817871,3.47196650505066,0,0,0,0,0.305108189582825,0.201799988746643
"402","MEXICO",1995,0,1,0,6.42000007629395,11.4025373458862,3.47196650505066,0,0,0,4,0.305108189582825,0.201799988746643
"403","MEXICO",1996,0,1,0,5.91900014877319,11.4202070236206,3.47196650505066,0,0,0,4,0.305108189582825,0.201799988746643
"404","MEXICO",1997,0,1,0,6.12799978256226,11.4375553131104,3.47196650505066,0,0,0,4,0.305108189582825,0.201799988746643
"405","MEXICO",1998,0,0,0,6.44799995422363,11.4547548294067,3.47196650505066,0,0,0,6,0.305108189582825,0.201799988746643
"406","MEXICO",1999,0,0,0,6.6729998588562,11.4715709686279,3.47196650505066,0,0,0,6,0.305108189582825,0.201799988746643
"408","GUATEMALA",1946,0,0,0,1.07715126746048,7.79893350601196,3.76352286338806,0,0,0,5,0.643684148788452,0.373600006103516
"409","GUATEMALA",1947,0,0,0,1.14699995517731,7.8232455253601,3.76352286338806,0,0,0,5,0.643684148788452,0.373600006103516
"410","GUATEMALA",1948,0,0,0,1.22699999809265,7.8501033782959,3.76352286338806,0,0,0,5,0.643684148788452,0.373600006103516
"411","GUATEMALA",1949,0,0,0,1.29900002479553,7.87891292572021,3.76352286338806,0,0,0,5,0.643684148788452,0.373600006103516
"412","GUATEMALA",1950,0,0,0,1.52100002765656,7.90985679626465,3.76352286338806,0,0,0,5,0.643684148788452,0.373600006103516
"413","GUATEMALA",1951,0,1,0,1.53199994564056,7.97349977493286,3.76352286338806,0,0,0,2,0.643684148788452,0.373600006103516
"414","GUATEMALA",1952,0,1,0,1.51600003242493,8.00403118133545,3.76352286338806,0,0,0,2,0.643684148788452,0.373600006103516
"415","GUATEMALA",1953,0,1,0,1.49600005149841,8.0339822769165,3.76352286338806,0,0,0,2,0.643684148788452,0.373600006103516
"416","GUATEMALA",1954,0,0,0,1.50999999046326,8.06274795532227,3.76352286338806,0,0,0,2,0.643684148788452,0.373600006103516
"417","GUATEMALA",1955,0,1,0,1.51300001144409,8.09101486206055,3.76352286338806,0,0,0,-6,0.643684148788452,0.373600006103516
"418","GUATEMALA",1956,0,1,0,1.48300004005432,8.11820697784424,3.76352286338806,0,0,0,-6,0.643684148788452,0.373600006103516
"419","GUATEMALA",1957,0,1,0,1.55700004100800,8.14931297302246,3.76352286338806,0,0,0,-6,0.643684148788452,0.373600006103516
"420","GUATEMALA",1958,0,0,0,1.59700000286102,8.17948055267334,3.76352286338806,0,0,0,-6,0.643684148788452,0.373600006103516
"421","GUATEMALA",1959,0,0,0,1.62899994850159,8.20903587341309,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"422","GUATEMALA",1960,0,0,0,1.64699995517731,8.2374792098999,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"423","GUATEMALA",1961,0,0,0,1.6599999666214,8.26539325714111,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"424","GUATEMALA",1962,0,0,0,1.68599998950958,8.29554843902588,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"425","GUATEMALA",1963,0,0,0,1.69400000572205,8.3260326385498,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"426","GUATEMALA",1964,0,0,0,1.7389999628067,8.35632038116455,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"427","GUATEMALA",1965,0,0,0,1.77100002765656,8.38662910461426,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"428","GUATEMALA",1966,0,0,0,1.78100001811981,8.41693115234375,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"429","GUATEMALA",1967,0,1,0,1.79999995231628,8.4465560913086,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"430","GUATEMALA",1968,1,1,0,1.83500003814697,8.47616291046143,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"431","GUATEMALA",1969,0,1,1,1.90600001811981,8.50592994689941,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"432","GUATEMALA",1970,0,0,1,1.94500005245209,8.53562259674072,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"433","GUATEMALA",1971,0,0,1,2.02800011634827,8.5652208328247,3.76352286338806,0,0,0,1,0.643684148788452,0.373600006103516
"434","GUATEMALA",1972,0,0,1,2.06999993324280,8.59285736083984,3.76352286338806,0,0,0,1,0.643684148788452,0.373600006103516
"435","GUATEMALA",1973,0,0,1,2.125,8.6204719543457,3.76352286338806,0,0,0,1,0.643684148788452,0.373600006103516
"436","GUATEMALA",1974,0,0,1,2.19300007820129,8.64804553985596,3.76352286338806,0,0,0,1,0.643684148788452,0.373600006103516
"437","GUATEMALA",1975,0,1,1,2.25999999046326,8.6757345199585,3.76352286338806,0,0,0,-3,0.643684148788452,0.373600006103516
"438","GUATEMALA",1976,0,1,1,2.24099993705750,8.7033405303955,3.76352286338806,0,0,0,-3,0.643684148788452,0.373600006103516
"439","GUATEMALA",1977,0,1,1,2.39499998092651,8.73101329803467,3.76352286338806,0,0,0,-3,0.643684148788452,0.373600006103516
"440","GUATEMALA",1978,0,0,1,2.51699995994568,8.75856971740723,3.76352286338806,0,0,0,-3,0.643684148788452,0.373600006103516
"441","GUATEMALA",1979,0,0,1,2.57599997520447,8.78615093231201,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"442","GUATEMALA",1980,0,0,1,2.57800006866455,8.81388473510742,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"443","GUATEMALA",1981,0,0,1,2.57399988174438,8.84173774719238,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"444","GUATEMALA",1982,0,0,1,2.53399991989136,8.86967945098877,3.76352286338806,0,0,0,-5,0.643684148788452,0.373600006103516
"445","GUATEMALA",1983,0,0,1,2.34899997711182,8.8976821899414,3.76352286338806,0,0,0,-7,0.643684148788452,0.373600006103516
"446","GUATEMALA",1984,0,0,1,2.21399998664856,8.92585277557373,3.76352286338806,0,0,0,-7,0.643684148788452,0.373600006103516
"447","GUATEMALA",1985,0,0,1,2.18499994277954,8.95415687561035,3.76352286338806,0,0,0,-6,0.643684148788452,0.373600006103516
"448","GUATEMALA",1986,0,1,1,2.08999991416931,8.9825611114502,3.76352286338806,0,0,0,-1,0.643684148788452,0.373600006103516
"449","GUATEMALA",1987,0,1,1,2.03699994087219,9.01115703582764,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"450","GUATEMALA",1988,0,1,1,2.10400009155273,9.04002666473389,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"451","GUATEMALA",1989,0,1,1,2.125,9.06889247894287,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"452","GUATEMALA",1990,0,0,1,2.13700008392334,9.097731590271,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"453","GUATEMALA",1991,0,0,1,2.12700009346008,9.12663269042969,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"454","GUATEMALA",1992,0,0,1,2.15100002288818,9.15556716918945,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"455","GUATEMALA",1993,0,0,1,2.24699997901917,9.18420124053955,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"456","GUATEMALA",1994,0,0,1,2.27500009536743,9.15484237670898,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"457","GUATEMALA",1995,0,0,1,2.30500006675720,9.18148136138916,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"458","GUATEMALA",1996,0,0,1,2.35700011253357,9.20793724060059,3.76352286338806,0,0,0,3,0.643684148788452,0.373600006103516
"459","GUATEMALA",1997,0,1,1,2.36299991607666,9.23436832427979,3.76352286338806,0,0,0,8,0.643684148788452,0.373600006103516
"460","GUATEMALA",1998,0,1,0,2.40199995040894,9.26091384887695,3.76352286338806,0,0,0,8,0.643684148788452,0.373600006103516
"461","GUATEMALA",1999,0,1,0,2.45600008964539,9.2873182296753,3.76352286338806,0,0,0,8,0.643684148788452,0.373600006103516
"463","HONDURAS",1946,0,0,0,0.826946776916575,7.13966035842896,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"464","HONDURAS",1947,0,0,0,0.898000001907349,7.16006898880005,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"465","HONDURAS",1948,0,0,0,0.912999987602234,7.185387134552,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"466","HONDURAS",1949,0,0,0,0.927999973297119,7.21007966995239,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"467","HONDURAS",1950,0,0,0,0.95200002193451,7.2363395690918,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"468","HONDURAS",1951,0,0,0,0.981000006198883,7.2406497001648,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"469","HONDURAS",1952,0,0,0,0.996999979019165,7.27447938919067,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"470","HONDURAS",1953,0,0,0,1.01300001144409,7.30720233917236,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"471","HONDURAS",1954,0,0,0,1.04700005054474,7.33888816833496,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"472","HONDURAS",1955,0,0,0,0.981000006198883,7.36960077285767,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"473","HONDURAS",1956,0,0,0,0.987999975681305,7.4000096321106,3.98527336120605,0,0,0,-3,0.16173255443573,0.0582000017166138
"474","HONDURAS",1957,0,0,0,1.02999997138977,7.43543815612793,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"475","HONDURAS",1958,0,0,0,1.06799995899200,7.470223903656,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"476","HONDURAS",1959,0,0,0,1.05299997329712,7.50328969955444,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"477","HONDURAS",1960,0,0,0,1.05200004577637,7.53529691696167,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"478","HONDURAS",1961,0,0,0,1.03900003433228,7.56734561920166,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"479","HONDURAS",1962,0,0,0,1.03100001811981,7.60140228271484,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"480","HONDURAS",1963,0,0,0,1.04600000381470,7.63578701019287,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"481","HONDURAS",1964,0,0,0,1.05200004577637,7.66949510574341,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"482","HONDURAS",1965,0,0,0,1.07599997520447,7.70391035079956,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"483","HONDURAS",1966,0,0,0,1.12100005149841,7.73805236816406,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"484","HONDURAS",1967,0,0,0,1.14999997615814,7.76472043991089,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"485","HONDURAS",1968,0,0,0,1.16799998283386,7.79234886169434,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"486","HONDURAS",1969,0,0,0,1.20700001716614,7.81963634490967,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"487","HONDURAS",1970,0,0,0,1.19000005722046,7.84619903564453,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"488","HONDURAS",1971,0,0,0,1.23699998855591,7.87359762191772,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"489","HONDURAS",1972,0,0,0,1.23899996280670,7.903226852417,3.98527336120605,0,0,0,0,0.16173255443573,0.0582000017166138
"490","HONDURAS",1973,0,0,0,1.27499997615814,7.93451356887817,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"491","HONDURAS",1974,0,0,0,1.32000005245209,7.9669337272644,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"492","HONDURAS",1975,0,0,0,1.26600003242493,7.99967861175537,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"493","HONDURAS",1976,0,0,0,1.27400004863739,8.03300952911377,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"494","HONDURAS",1977,0,0,0,1.37800002098083,8.06652164459229,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"495","HONDURAS",1978,0,0,0,1.47099995613098,8.10046482086182,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"496","HONDURAS",1979,0,0,0,1.53299999237061,8.13476085662842,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"497","HONDURAS",1980,0,0,0,1.53199994564056,8.16990280151367,3.98527336120605,0,0,0,-1,0.16173255443573,0.0582000017166138
"498","HONDURAS",1981,0,1,0,1.51900005340576,8.20576477050781,3.98527336120605,0,0,0,1,0.16173255443573,0.0582000017166138
"499","HONDURAS",1982,0,1,0,1.50300002098083,8.24222946166992,3.98527336120605,0,0,0,4,0.16173255443573,0.0582000017166138
"500","HONDURAS",1983,0,1,0,1.43900001049042,8.27919006347656,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"501","HONDURAS",1984,0,1,0,1.37399995326996,8.31605529785156,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"502","HONDURAS",1985,0,0,0,1.38100004196167,8.35161113739014,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"503","HONDURAS",1986,0,0,0,1.38699996471405,8.38548851013184,3.98527336120605,0,0,0,5,0.16173255443573,0.0582000017166138
"504","HONDURAS",1987,0,0,0,1.38100004196167,8.41803550720215,3.98527336120605,0,0,0,5,0.16173255443573,0.0582000017166138
"505","HONDURAS",1988,0,0,0,1.39999997615814,8.44934272766113,3.98527336120605,0,0,0,5,0.16173255443573,0.0582000017166138
"506","HONDURAS",1989,0,0,0,1.41700005531311,8.47949123382568,3.98527336120605,0,0,0,5,0.16173255443573,0.0582000017166138
"507","HONDURAS",1990,0,0,0,1.43200004100800,8.50895977020264,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"508","HONDURAS",1991,0,0,0,1.37699997425079,8.5379753112793,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"509","HONDURAS",1992,0,0,0,1.36399996280670,8.5676965713501,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"510","HONDURAS",1993,0,0,0,1.38499999046326,8.5974817276001,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"511","HONDURAS",1994,0,0,0,1.42799997329712,8.58155822753906,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"512","HONDURAS",1995,0,0,0,1.36899995803833,8.61116027832031,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"513","HONDURAS",1996,0,0,0,1.38399994373322,8.64011859893799,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"514","HONDURAS",1997,0,0,0,1.39400005340576,8.66869449615479,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"515","HONDURAS",1998,0,0,0,1.42400002479553,8.69712352752686,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"516","HONDURAS",1999,0,0,0,1.42599999904633,8.72506713867188,3.98527336120605,0,0,0,6,0.16173255443573,0.0582000017166138
"518","EL SALVADOR",1946,0,0,0,0.863120940332603,7.4627890586853,2.42480278015137,0,0,0,-8,0.165918707847595,0.240800023078918
"519","EL SALVADOR",1947,0,0,0,0.934000015258789,7.47533941268921,2.42480278015137,0,0,0,-8,0.165918707847595,0.240800023078918
"520","EL SALVADOR",1948,0,0,0,1.01300001144409,7.48885297775269,2.42480278015137,0,0,0,-8,0.165918707847595,0.240800023078918
"521","EL SALVADOR",1949,0,1,0,1.08200001716614,7.50163459777832,2.42480278015137,0,0,0,-7,0.165918707847595,0.240800023078918
"522","EL SALVADOR",1950,0,1,0,1.13999998569489,7.51479959487915,2.42480278015137,0,0,0,-7,0.165918707847595,0.240800023078918
"523","EL SALVADOR",1951,0,1,0,1.20599997043610,7.57198858261108,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"524","EL SALVADOR",1952,0,1,0,1.22300004959106,7.60040235519409,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"525","EL SALVADOR",1953,0,0,0,1.27799999713898,7.62754440307617,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"526","EL SALVADOR",1954,0,0,0,1.3400000333786,7.65444326400757,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"527","EL SALVADOR",1955,0,0,0,1.35599994659424,7.68063735961914,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"528","EL SALVADOR",1956,0,0,0,1.38800001144409,7.70616292953491,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"529","EL SALVADOR",1957,0,0,0,1.42599999904633,7.7376160621643,2.42480278015137,0,0,0,-5,0.165918707847595,0.240800023078918
"530","EL SALVADOR",1958,0,0,0,1.45099997520447,7.76811027526855,2.42480278015137,0,0,0,-5,0.165918707847595,0.240800023078918
"531","EL SALVADOR",1959,0,0,0,1.42499995231628,7.79811239242554,2.42480278015137,0,0,0,-5,0.165918707847595,0.240800023078918
"532","EL SALVADOR",1960,0,0,0,1.41900002956390,7.82684230804443,2.42480278015137,0,0,0,-5,0.165918707847595,0.240800023078918
"533","EL SALVADOR",1961,0,0,0,1.42700004577637,7.85476922988892,2.42480278015137,0,0,0,-3,0.165918707847595,0.240800023078918
"534","EL SALVADOR",1962,0,0,0,1.40699994564056,7.88570547103882,2.42480278015137,0,0,0,-3,0.165918707847595,0.240800023078918
"535","EL SALVADOR",1963,0,0,0,1.57799994945526,7.91680765151978,2.42480278015137,0,0,0,-3,0.165918707847595,0.240800023078918
"536","EL SALVADOR",1964,0,0,0,1.61899995803833,7.94803190231323,2.42480278015137,0,0,0,-3,0.165918707847595,0.240800023078918
"537","EL SALVADOR",1965,0,1,0,1.69000005722046,7.97865390777588,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"538","EL SALVADOR",1966,0,1,0,1.7389999628067,8.00969505310059,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"539","EL SALVADOR",1967,0,1,0,1.80799996852875,8.04462623596191,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"540","EL SALVADOR",1968,0,0,0,1.83500003814697,8.08023738861084,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"541","EL SALVADOR",1969,0,0,0,1.85399997234344,8.11522197723389,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"542","EL SALVADOR",1970,0,0,0,1.85099995136261,8.15017890930176,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"543","EL SALVADOR",1971,0,0,0,1.80999994277954,8.18535041809082,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"544","EL SALVADOR",1972,0,0,0,1.81500005722046,8.2150068283081,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"545","EL SALVADOR",1973,0,0,0,1.88199996948242,8.24222946166992,2.42480278015137,0,0,0,-1,0.165918707847595,0.240800023078918
"546","EL SALVADOR",1974,0,0,0,1.95700001716614,8.26719188690186,2.42480278015137,0,0,0,-1,0.165918707847595,0.240800023078918
"547","EL SALVADOR",1975,0,0,0,1.98500001430511,8.29129600524902,2.42480278015137,0,0,0,-1,0.165918707847595,0.240800023078918
"548","EL SALVADOR",1976,0,0,0,2.03500008583069,8.31507682800293,2.42480278015137,0,0,0,-1,0.165918707847595,0.240800023078918
"549","EL SALVADOR",1977,0,0,0,2.13299989700317,8.33830547332764,2.42480278015137,0,0,0,-1,0.165918707847595,0.240800023078918
"550","EL SALVADOR",1978,0,1,0,2.24399995803833,8.36147499084473,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"551","EL SALVADOR",1979,1,1,0,2.32999992370605,8.38343334197998,2.42480278015137,0,0,0,-6,0.165918707847595,0.240800023078918
"552","EL SALVADOR",1980,0,1,1,2.22799992561340,8.40223121643066,2.42480278015137,0,0,0,-4,0.165918707847595,0.240800023078918
"553","EL SALVADOR",1981,0,1,1,2.01399993896484,8.41737270355225,2.42480278015137,0,0,0,-2,0.165918707847595,0.240800023078918
"554","EL SALVADOR",1982,0,1,1,1.86300003528595,8.42923545837402,2.42480278015137,0,0,0,0,0.165918707847595,0.240800023078918
"555","EL SALVADOR",1983,0,1,1,1.74399995803833,8.4375,2.42480278015137,0,0,0,2,0.165918707847595,0.240800023078918
"556","EL SALVADOR",1984,0,1,1,1.74800002574921,8.44440746307373,2.42480278015137,0,0,0,4,0.165918707847595,0.240800023078918
"557","EL SALVADOR",1985,0,1,1,1.78699994087219,8.45254802703857,2.42480278015137,0,0,0,6,0.165918707847595,0.240800023078918
"558","EL SALVADOR",1986,0,1,1,1.83099997043610,8.46358108520508,2.42480278015137,0,0,0,6,0.165918707847595,0.240800023078918
"559","EL SALVADOR",1987,0,0,1,1.81299996376038,8.48590850830078,2.42480278015137,0,0,0,6,0.165918707847595,0.240800023078918
"560","EL SALVADOR",1988,0,0,1,1.82200002670288,8.50390529632568,2.42480278015137,0,0,0,6,0.165918707847595,0.240800023078918
"561","EL SALVADOR",1989,0,0,1,1.84200000762939,8.51057147979736,2.42480278015137,0,0,0,6,0.165918707847595,0.240800023078918
"562","EL SALVADOR",1990,0,0,1,1.82200002670288,8.53010940551758,2.42480278015137,0,0,0,6,0.165918707847595,0.240800023078918
"563","EL SALVADOR",1991,0,0,1,1.82400000095367,8.55101490020752,2.42480278015137,0,0,0,6,0.165918707847595,0.240800023078918
"564","EL SALVADOR",1992,0,0,1,1.85300004482269,8.57130241394043,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"565","EL SALVADOR",1993,0,0,1,1.87600004673004,8.59044361114502,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"566","EL SALVADOR",1994,0,0,0,1.97300004959106,8.59809112548828,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"567","EL SALVADOR",1995,0,0,0,2.04699993133545,8.61990451812744,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"568","EL SALVADOR",1996,0,0,0,2.12899994850159,8.64276790618896,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"569","EL SALVADOR",1997,0,0,0,2.12100005149841,8.66526794433594,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"570","EL SALVADOR",1998,0,0,0,2.16499996185303,8.68740463256836,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"571","EL SALVADOR",1999,0,0,0,2.19400000572205,8.70917797088623,2.42480278015137,0,0,0,7,0.165918707847595,0.240800023078918
"573","NICARAGUA",1946,0,0,0,0.711390454833698,6.82762908935547,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"574","NICARAGUA",1947,0,0,0,0.782999992370605,6.85540866851807,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"575","NICARAGUA",1948,0,0,0,0.864000022411346,6.88448667526245,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"576","NICARAGUA",1949,0,0,0,0.93699997663498,6.90875482559204,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"577","NICARAGUA",1950,0,0,0,1.17999994754791,6.93537044525146,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"578","NICARAGUA",1951,0,0,0,1.15199995040894,7.12367296218872,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"579","NICARAGUA",1952,0,0,0,1.23500001430511,7.15305185317993,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"580","NICARAGUA",1953,0,0,0,1.41400003433228,7.18235206604004,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"581","NICARAGUA",1954,0,0,0,1.44599997997284,7.21081829071045,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"582","NICARAGUA",1955,0,0,0,1.59300005435944,7.23849678039551,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"583","NICARAGUA",1956,0,0,0,1.62000000476837,7.26542949676514,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"584","NICARAGUA",1957,0,0,0,1.57799994945526,7.29505634307861,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"585","NICARAGUA",1958,0,0,0,1.65100002288818,7.32449007034302,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"586","NICARAGUA",1959,0,0,0,1.60399997234344,7.35244131088257,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"587","NICARAGUA",1960,0,0,0,1.48099994659424,7.37963199615479,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"588","NICARAGUA",1961,0,0,0,1.60599994659424,7.36391353607178,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"589","NICARAGUA",1962,0,0,0,1.68400001525879,7.39326286315918,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"590","NICARAGUA",1963,0,0,0,1.82599997520447,7.42297124862671,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"591","NICARAGUA",1964,0,0,0,1.92799997329712,7.45240259170532,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"592","NICARAGUA",1965,0,0,0,2.08299994468689,7.4764723777771,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"593","NICARAGUA",1966,0,0,0,2.24600005149841,7.4977617263794,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"594","NICARAGUA",1967,0,0,0,2.27200007438660,7.52185916900635,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"595","NICARAGUA",1968,0,0,0,2.42700004577637,7.5469741821289,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"596","NICARAGUA",1969,0,0,0,2.33899998664856,7.57301712036133,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"597","NICARAGUA",1970,0,0,0,2.34299993515015,7.59990215301514,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"598","NICARAGUA",1971,0,0,0,2.35899996757507,7.62705755233765,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
"599","NICARAGUA",1972,0,0,0,2.34400010108948,7.66481590270996,2.33214402198792,0,0,0,-8,0.179328680038452,0.254999995231628
